ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
33,KevinHart4real,Sun Nov 29 17:29:48 +0000 2020,' w hos grandm9m is this? we have fun making this stuff',0.23,0.0,0.77,0.05,0.73,0.22
34,KevinHart4real,Sun Nov 29 17:23:47 +0000 2020,' so called his daughter a hoe ?? he said just to go viral !!! that nigga will sell his soul for this shit',0.0,0.19,0.81,0.09,0.91,0.0
35,KevinHart4real,Sun Nov 29 17:20:31 +0000 2020,"' yeah, but what did mean by ""power to the people""? don\'t like black consciousness much, huh?'",0.26,0.0,0.74,0.07,0.42,0.51
36,KevinHart4real,Sun Nov 29 17:15:51 +0000 2020,' lefty lou strikes again ',0.0,0.33,0.67,0.04,0.36,0.61
37,KevinHart4real,Sun Nov 29 17:13:22 +0000 2020,' stand up had me crying ! ',0.0,0.33,0.67,0.03,0.42,0.55
38,KevinHart4real,Sun Nov 29 17:11:29 +0000 2020,"' icovid is def real. too much time on your hands. thanks for your input, bruh... i love a good powerpoint breakdown spread. '",0.32,0.0,0.68,0.06,0.38,0.56
39,KevinHart4real,Sun Nov 29 17:11:02 +0000 2020,' happy belated thanksgiving hope you had a lovely and safe day! ',0.6,0.0,0.4,0.07,0.25,0.68
40,KevinHart4real,Sun Nov 29 17:01:09 +0000 2020,'yo predicted this... thugs tryna fight trained boxers. ',0.0,0.24,0.76,0.04,0.4,0.56
41,KevinHart4real,Sun Nov 29 16:58:59 +0000 2020,' hes said the most crazy shit and tore the room down because it connected tho..kev just aint got it like that',0.0,0.31,0.69,0.04,0.91,0.05
42,KevinHart4real,Sun Nov 29 16:50:26 +0000 2020,' corey was never funny',0.0,0.38,0.62,0.03,0.38,0.58
43,KevinHart4real,Sun Nov 29 16:58:59 +0000 2020,' hes said the most crazy shit and tore the room down because it connected tho..kev just aint got it like that',0.0,0.31,0.69,0.04,0.91,0.05
44,KevinHart4real,Sun Nov 29 16:49:50 +0000 2020,""" try texas, always windy. i didn't know what was going on when i moved here lol""",0.15,0.0,0.85,0.04,0.44,0.52
45,KevinHart4real,Sun Nov 29 16:48:54 +0000 2020,' what about comedy verzuz battles? vs katt williams',0.21,0.21,0.58,0.04,0.35,0.61
46,KevinHart4real,Sun Nov 29 16:42:55 +0000 2020,""" mr kevin, can you follow us (o'shop)? thank you!""",0.24,0.0,0.76,0.1,0.39,0.51
47,KevinHart4real,Sun Nov 29 16:42:31 +0000 2020,'yes.... ',0.73,0.0,0.27,0.04,0.33,0.63
48,KevinHart4real,Sun Nov 29 16:40:28 +0000 2020,' where was all this energy when sony came for you when the lgbt came for you btw tariq never wore a dress',0.1,0.0,0.9,0.04,0.41,0.55
49,KevinHart4real,Sun Nov 29 16:38:42 +0000 2020,' im not sure if your still in toronto but very close by is and harts there are considered royalty may want to check it out #hartfoundation',0.05,0.05,0.9,0.05,0.39,0.56
50,KevinHart4real,Sun Nov 29 16:37:08 +0000 2020,' way too sensitive... kevin100%. fan from suriname sa.',0.22,0.0,0.78,0.04,0.32,0.64
51,KevinHart4real,Sun Nov 29 16:35:55 +0000 2020,"' ""passive aggressive nuts"" , but you\'re the one going off on someone because they didn\'t like a comedy special . people can have their opinions that doesn\'t make them have a low iq. but seeing the way you speak you just might'",0.22,0.11,0.68,0.08,0.42,0.49
52,KevinHart4real,Sun Nov 29 16:33:24 +0000 2020,'lol on new special zero f**ks given some people dont know how to do nothing which is something... - king kanja #netflix #kevinhart #kingkanja',0.2,0.0,0.8,0.07,0.33,0.6
53,KevinHart4real,Sun Nov 29 16:29:19 +0000 2020,' i see wha you did there it was great',0.31,0.0,0.69,0.05,0.31,0.64
54,KevinHart4real,Sun Nov 29 16:28:21 +0000 2020,"' white supremacy co-opting the wind to make you pay into a gym, bruh.'",0.08,0.1,0.82,0.45,0.43,0.12
55,KevinHart4real,Sun Nov 29 16:24:50 +0000 2020,""" i watched #zerofsgiven and that boy was hilarious, i don't know what these other people talking about.""",0.14,0.0,0.86,0.06,0.39,0.55
56,KevinHart4real,Sun Nov 29 16:24:37 +0000 2020,' this had to be the best float ever! who would have thought a rock could float ?! the only thing i could see in my head at the moment i saw this was you rolflmao! ',0.12,0.0,0.88,0.04,0.36,0.6
57,KevinHart4real,Sun Nov 29 16:23:32 +0000 2020,"' secondly, comedians tell jokes that are funny, not unfunny corny ass stories.'",0.53,0.0,0.47,0.11,0.79,0.09
58,KevinHart4real,Sun Nov 29 16:22:44 +0000 2020,""" bitch that's auto correct. bot these nuts""",0.0,0.5,0.5,0.01,0.98,0.0
59,KevinHart4real,Sun Nov 29 16:21:18 +0000 2020,"' stop apologizing for shit! theyll either hate ya, or love ya '",0.18,0.48,0.34,0.07,0.92,0.01
60,KevinHart4real,Sun Nov 29 16:21:05 +0000 2020,"'after watching the new comedy special , all i can say is ""damn, kev has a nice house!"" \n#comedy #standup #netflix'",0.3,0.1,0.61,0.07,0.51,0.42
61,KevinHart4real,Sun Nov 29 16:20:30 +0000 2020,"'me, waking up in the morning: ill just check my phone real quick\n\na text my dad sent me at 4am: '",0.0,0.12,0.88,0.02,0.5,0.48
62,KevinHart4real,Sun Nov 29 16:20:27 +0000 2020,' i mean you cared enough to make and post this video',0.2,0.0,0.8,0.06,0.26,0.68
