ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
22,MichelleObama,Sat Nov 28 23:21:08 +0000 2020,"'i blame your lack of party-safely rules for underage girls living in this soil of free israeli-made guns for protection.... you have until x-mas to sign the deal, jared '",0.09,0.13,0.77,0.04,0.35,0.61
23,MichelleObama,Sat Nov 28 23:20:54 +0000 2020,' who says they dont want to work? i dont fear your type. yet you post every couple minutes with nonsense. thats is some work ethic.',0.09,0.13,0.78,0.05,0.39,0.56
24,MichelleObama,Sat Nov 28 23:19:40 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
25,MichelleObama,Sat Nov 28 23:17:59 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
26,MichelleObama,Sat Nov 28 23:17:57 +0000 2020,"' abc news once said they had a surprise for me. it was from michelle obama, who had given me a free ticket to her becoming book'",0.18,0.0,0.82,0.03,0.44,0.53
27,MichelleObama,Sat Nov 28 23:17:49 +0000 2020,"' abc news once said they had a surprise for me. it was from michelle obama, who had given me a free ticket to her becoming book'",0.18,0.0,0.82,0.03,0.44,0.53
28,MichelleObama,Sat Nov 28 23:16:30 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
29,MichelleObama,Sat Nov 28 23:16:20 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
30,MichelleObama,Sat Nov 28 23:16:17 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
31,MichelleObama,Sat Nov 28 23:14:48 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
32,MichelleObama,Sat Nov 28 23:14:30 +0000 2020,"""disgrace to womankind. \n\nbut relax, your shithole president will donate half of his wealth yo buy israeli-made sk8boards to make you run faster than weinstein's bullets.... """,0.18,0.1,0.72,0.08,0.36,0.56
33,MichelleObama,Sat Nov 28 23:14:17 +0000 2020,' that is amazing.',0.56,0.0,0.44,0.04,0.38,0.57
34,MichelleObama,Sat Nov 28 23:13:02 +0000 2020,'i hope my story urges you to see the power of your story - ',0.17,0.0,0.83,0.09,0.32,0.59
35,MichelleObama,Sat Nov 28 23:12:44 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
36,MichelleObama,Sat Nov 28 23:12:27 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
37,MichelleObama,Sat Nov 28 23:10:42 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
38,MichelleObama,Sat Nov 28 23:10:13 +0000 2020,' hey selena you are beautiful and sexy',0.55,0.0,0.45,0.07,0.29,0.63
39,MichelleObama,Sat Nov 28 23:09:09 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
40,MichelleObama,Sat Nov 28 23:08:49 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
41,MichelleObama,Sat Nov 28 23:08:05 +0000 2020,'oooook. i hope gets royalties. \n\n#melaniatrump #trump #maga #bidenharis2020 #flotus #americaisback ',0.21,0.0,0.79,0.08,0.22,0.7
42,MichelleObama,Sat Nov 28 23:08:04 +0000 2020,' would love if you and would check out my etsy store. ',0.26,0.0,0.74,0.04,0.42,0.54
43,MichelleObama,Sat Nov 28 23:07:01 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
44,MichelleObama,Sat Nov 28 23:06:20 +0000 2020,' issue a copyright and claim moral rights - unless you want it in the public domain like the welcome to las vegas sign !!',0.25,0.0,0.75,0.05,0.32,0.63
45,MichelleObama,Sat Nov 28 23:05:50 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
46,MichelleObama,Sat Nov 28 23:05:37 +0000 2020,"'media: its just politics : no, no, no ! that changes peoples souls. #becoming on_ '",0.0,0.14,0.86,0.03,0.38,0.59
47,MichelleObama,Sat Nov 28 23:05:00 +0000 2020,"'im not going to say its true, only that the words will use in her book have already been spoken by a real first lady, . '",0.1,0.0,0.9,0.02,0.56,0.42
48,MichelleObama,Sat Nov 28 23:04:47 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
49,MichelleObama,Sat Nov 28 23:04:46 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
50,MichelleObama,Sat Nov 28 23:04:18 +0000 2020,' with one more hurdle to cross in the atl. this is why electing.jon ossoff and raphael g.warnok. is very important. it gi',0.09,0.0,0.91,0.04,0.34,0.63
51,MichelleObama,Sat Nov 28 23:04:07 +0000 2020,' hes needy and is not giving him anything',0.0,0.39,0.61,0.04,0.31,0.65
52,MichelleObama,Sat Nov 28 23:03:36 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
53,MichelleObama,Sat Nov 28 23:02:21 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
54,MichelleObama,Sat Nov 28 23:00:38 +0000 2020,"' abc news once said they had a surprise for me. it was from michelle obama, who had given me a free ticket to her becoming book'",0.18,0.0,0.82,0.03,0.44,0.53
55,MichelleObama,Sat Nov 28 23:00:23 +0000 2020,' blah blah',0.0,0.74,0.26,0.04,0.33,0.63
56,MichelleObama,Sat Nov 28 23:00:21 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
57,MichelleObama,Sat Nov 28 22:59:59 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
58,MichelleObama,Sat Nov 28 22:59:22 +0000 2020,""". are you sydney barber? if so i'd like to see more pictures of you before i make a decision.\n\n. """,0.12,0.0,0.88,0.07,0.46,0.47
59,MichelleObama,Sat Nov 28 22:59:21 +0000 2020,""" you're a very bright light in the world, tyler. thanks so much for sharing your art and your spirit. it fills me with optimism and good will.""",0.44,0.0,0.56,0.06,0.31,0.63
60,MichelleObama,Sat Nov 28 22:59:04 +0000 2020,""" the show on cnn about michelle obama was so good! she's an amazing lady! i love you and am so""",0.41,0.0,0.59,0.05,0.4,0.55
61,MichelleObama,Sat Nov 28 22:57:44 +0000 2020,"' aaaaaaahahahahahaha..... heres the whole book. fu*k x-mas, steal speeches, i really dont care, do you? be best. thats it....thats the book!!!'",0.14,0.23,0.63,0.04,0.33,0.62
62,MichelleObama,Sat Nov 28 22:57:41 +0000 2020,' absolutely incredible i hope banksy spots you and your work x',0.24,0.0,0.76,0.12,0.24,0.64
63,MichelleObama,Sat Nov 28 22:57:03 +0000 2020,""". can you let this woman kim ng know that i'd like to be with her in my kingdom soon, thank you. \n\nor if anyone else who may be reading this tweet can you let this woman kim ng a mlb know that i'd like to be with her soon. thank you. """,0.17,0.0,0.83,0.03,0.62,0.35
64,MichelleObama,Sat Nov 28 22:56:38 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
65,MichelleObama,Sat Nov 28 22:55:19 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
66,MichelleObama,Sat Nov 28 22:55:03 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
67,MichelleObama,Sat Nov 28 22:53:18 +0000 2020,' well done !',0.44,0.0,0.56,0.04,0.35,0.61
68,MichelleObama,Sat Nov 28 22:51:05 +0000 2020,' you better get a call from too. well done young man!',0.35,0.0,0.65,0.05,0.46,0.49
69,MichelleObama,Sat Nov 28 22:50:21 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
70,MichelleObama,Sat Nov 28 22:49:53 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
71,MichelleObama,Sat Nov 28 22:48:15 +0000 2020,""" i hope you get to see this and i hope you like it!!! i painted you because you stutter just like me!!! i'm l""",0.35,0.06,0.59,0.2,0.32,0.48
72,MichelleObama,Sat Nov 28 22:47:16 +0000 2020,' a promised land by barack obama - memoir of a fracker! ',0.19,0.0,0.81,0.04,0.36,0.6
73,MichelleObama,Sat Nov 28 22:47:05 +0000 2020,'this came to me in ga today. thank you . my absentee ballot came the same day. lets do this #georgiansvoterevwarnockandossofftosaveamerica ',0.1,0.09,0.81,0.04,0.4,0.56
